Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_0139,59,Urban,High,888,342.6228893969861,830.3899924844869,133.64026335348402,304249.12578452367,213,65,3428,13,4442.113997583534,Weekly,Debit Card,2,52.53096164835401,7,43359.855579660594
cust_0140,55,Rural,High,714,15033.545596417034,21051.673165993307,6589.921261466366,10733951.555841764,283,75,3510,23,337.5875851515342,Daily,Wallet Balance,17,5.638227369892262,8,1090546.3617916005
cust_0141,37,Urban,Middle,468,4776.089772902157,10512.347633394142,1241.0188146745174,2235210.0137182097,248,78,2303,18,3460.523864055492,Daily,UPI,20,8.121409810975969,4,232196.7394397932
cust_0142,42,Suburban,Middle,921,50.1208463210911,63.86695092500396,12.826459163426383,46161.299461724906,119,16,2714,37,2814.024457512999,Weekly,UPI,10,4.855498873957006,6,18337.117717416
cust_0143,50,Suburban,Low,853,17449.92282712755,81667.83728749715,5600.503681236523,14884784.1715398,227,17,1505,43,873.8726683790183,Monthly,Debit Card,16,9.51152090738525,5,1500351.4808197906
cust_0144,16,Rural,Low,462,8881.338881433208,24914.99459450994,3578.564820826982,4103178.5632221424,24,30,1427,17,608.6672383886748,Weekly,UPI,16,44.61823481016622,10,424567.5227030199
cust_0145,50,Urban,Middle,854,4784.808993868172,8409.099843292423,1705.290990950541,4086226.8807634185,190,36,3854,8,3469.7541526686364,Weekly,Debit Card,11,63.08188046275335,2,417395.8110000076
cust_0146,52,Urban,Middle,117,5263.171547384831,17574.345189134317,1215.4206345732694,615791.0710440252,308,46,2742,12,1699.104391544865,Monthly,Debit Card,3,34.435580009751995,1,68413.5549086301
cust_0147,62,Urban,Middle,666,4818.352487167955,8604.631860857675,1149.749982704349,3209022.7564538578,307,8,4071,50,4999.698480228592,Weekly,UPI,7,58.423678656242345,6,337544.4264052715
cust_0148,29,Suburban,Middle,364,3899.177662173547,16445.80059528127,1579.9544865739254,1419300.6690311711,57,287,3274,44,4470.015797580091,Monthly,UPI,0,29.2992592392962,10,160643.05900432708
cust_0149,18,Urban,High,843,16826.112229240185,37415.829323475016,5281.021116439761,14184412.609249476,311,206,2608,50,2828.5873665291933,Weekly,Debit Card,20,61.72420605178436,6,1433242.967241683
cust_0150,16,Rural,Middle,631,3414.929371053692,7716.383051589082,475.3256249657711,2154820.43313488,309,4,2374,18,3208.657928715141,Monthly,UPI,10,12.186774610738135,7,227425.71434913043
cust_0151,20,Suburban,Middle,711,11241.47513074918,50359.60273478197,1812.1031019681488,7992688.817962666,89,57,2464,9,794.4328131899165,Monthly,UPI,5,41.749505611427374,5,809699.6653896717
cust_0152,41,Suburban,Middle,913,1555.631690997025,5035.286607232461,685.2186586522289,1420291.733880284,275,95,3805,37,4470.023503190915,Daily,Credit Card,4,37.93175037100042,1,152104.16163643295
cust_0153,29,Urban,Middle,466,18990.932309810218,86393.70922483005,9486.376575857908,8849774.45637156,109,229,3935,2,2294.6688717230804,Weekly,Credit Card,14,8.301526568504466,6,897900.1112012946
cust_0154,54,Rural,High,775,12070.244949873975,32004.883579256995,2827.7344541003595,9354439.836152332,141,40,1383,47,2606.7699981315227,Daily,Debit Card,18,17.915153419369556,4,945606.5986161674
cust_0155,42,Suburban,Low,184,18064.01869893384,42914.88406532576,4600.556288001896,3323779.4406038267,285,53,3620,40,4365.645430613163,Weekly,Debit Card,14,35.407993481866534,7,348435.12134507607
cust_0156,24,Suburban,Low,960,7963.576811715148,24088.322615911493,1288.4685819323245,7645033.739246543,244,71,3276,16,31.25164742213581,Daily,Wallet Balance,6,55.80106444568869,2,774639.7481009433
cust_0157,30,Urban,Low,660,16215.334414680605,20203.76646377165,3150.400035050243,10702120.7136892,74,303,2950,22,2471.733003396491,Daily,Wallet Balance,16,65.23863043362034,9,1086076.2048672216
cust_0158,30,Urban,Low,166,17074.55304419173,27606.19003406704,4607.601234758113,2834375.805335827,355,262,279,26,3133.8332646397475,Daily,Debit Card,20,53.23130299388806,7,292028.66390126286
cust_0159,41,Rural,Low,75,14061.956330661613,26409.57095153713,3005.825537304772,1054646.724799621,262,18,3978,8,796.5500227492661,Daily,Credit Card,0,21.80401741743589,5,118822.39746858749
cust_0160,57,Urban,High,748,1868.0198544095888,7970.297369223924,710.9122073415353,1397278.8510983728,176,159,2270,4,341.5020176346839,Daily,Debit Card,13,8.29751171136905,2,146497.13410101994
cust_0161,28,Rural,Low,826,331.44092725406034,1304.284688887578,104.45021977149402,273770.2059118538,230,2,2155,18,2674.670683508372,Weekly,Debit Card,18,38.2905127767395,1,33149.6852494312
cust_0162,66,Suburban,High,272,3379.5078444038736,5992.641704526689,1449.534622639506,919226.1336778536,76,289,683,28,2737.6452876467256,Daily,Credit Card,15,25.450101600619764,5,99719.790723962
cust_0163,47,Rural,High,691,2370.754171763902,4995.155942820044,924.1436056680952,1638191.1326888562,323,324,601,14,1651.2525298825435,Daily,Wallet Balance,1,40.99570194695883,10,175595.48700394438
cust_0164,54,Rural,Low,503,14505.501907354876,69293.47095361444,2193.8156591859183,7296267.459399503,183,180,2043,41,4411.156385163911,Weekly,Debit Card,20,29.25402264887802,5,740607.1677473683
cust_0165,64,Rural,Low,795,11144.56634557996,14969.513566280828,1664.5032398308858,8859930.244736068,274,36,1532,35,1505.4229324070268,Monthly,Wallet Balance,6,27.92282404371268,3,894804.3130074033
cust_0166,67,Suburban,Low,563,10523.75778226666,33568.897180575485,4822.611510094423,5924875.63141613,277,217,960,11,2582.3973732788213,Weekly,UPI,11,65.75068929257101,9,603216.3644549736
cust_0167,47,Urban,Middle,587,5064.817333559529,15640.29757913675,2166.751625596584,2973047.774799444,227,89,3077,13,933.5751949274108,Monthly,Credit Card,8,48.395000568162125,10,314291.9898824807
cust_0168,19,Suburban,High,656,3100.6046593734623,12101.136816264963,890.3911188972876,2033996.656548992,165,192,506,14,55.80152740671862,Weekly,Debit Card,16,48.54913691626509,1,206783.76489119572
cust_0169,45,Urban,Low,343,4138.893915680229,8467.107069812559,629.7147212635879,1419640.6130783183,275,244,1822,50,2130.139268484634,Daily,Debit Card,6,10.494163909277807,5,154542.99167358957
cust_0170,52,Rural,Middle,700,8011.5373782154575,37967.40150621931,3680.744753824557,5608076.16475082,217,7,1194,30,2634.741866325994,Monthly,Wallet Balance,13,28.66616393406749,4,568878.245541919
cust_0171,38,Rural,High,635,14805.462703151448,39120.940865175806,2846.7976694453787,9401468.81650117,312,32,874,4,3823.399281625372,Daily,UPI,18,55.15649958618693,2,942383.1820093044
cust_0172,54,Rural,Middle,844,5097.787164564034,10923.93815025526,582.2382036574952,4302532.366892045,190,4,2315,43,2243.8601214894734,Monthly,Credit Card,1,41.25332718663185,1,439061.30662845983
cust_0173,60,Rural,Middle,251,13975.273895161816,32806.64336445941,6564.12759208946,3507793.747685616,18,53,4288,2,1393.6608987783773,Daily,UPI,7,33.68579849282601,10,368858.5443191725
cust_0174,30,Rural,Low,808,9835.32128989282,23554.50665556033,4165.98882204916,7946939.602233398,232,220,2803,46,3021.1833590384617,Monthly,UPI,0,70.06593907461698,4,807389.3685438206
cust_0175,58,Urban,High,835,17709.96256173075,31802.02159563713,6683.610179455236,14787818.739045177,184,68,2807,29,1905.875855750413,Daily,Debit Card,1,10.682187341312757,6,1492342.9359766426
cust_0176,44,Urban,Middle,130,4665.962072171777,21987.019635185214,530.1099498999969,606575.0693823311,106,62,2117,46,1167.1236188668083,Monthly,Wallet Balance,19,12.414071095166376,8,76907.9451287997
cust_0177,51,Rural,High,764,9022.625085526002,15333.957995494678,2809.3970710086496,6893285.565341866,243,53,3190,11,4551.739931954357,Monthly,Wallet Balance,14,40.99053840751093,10,704532.6865682094
cust_0178,28,Suburban,Low,358,1942.3286956417649,8801.333332147244,702.0633737754404,695353.6730397518,53,51,3788,14,2683.4539657269725,Daily,Debit Card,14,29.76760612582303,2,79169.6403211117
cust_0179,47,Suburban,High,944,6709.71132102019,17577.54400600483,2708.9714433262748,6333967.487043059,226,62,4605,37,1002.3863550075218,Weekly,Debit Card,18,35.12854196282616,2,647805.5555268022
cust_0180,22,Rural,Middle,692,10142.54007620374,21067.1301785518,2925.408309789178,7018637.732732987,202,14,733,27,3354.556671370047,Weekly,UPI,1,39.89908289255009,6,710352.4949376137
cust_0181,66,Urban,Middle,408,14657.47688457249,26296.038435025966,7055.225820004763,5980250.568905576,86,17,4555,48,4015.388069664458,Daily,Wallet Balance,4,10.050382450583438,4,613927.3628557255
cust_0182,37,Suburban,High,861,3969.561629972049,11977.633474670343,785.6255659503898,3417792.5634059343,50,62,1661,22,3792.6687773871513,Daily,Credit Card,11,20.17861046202445,10,355404.9219518999
cust_0183,43,Suburban,Middle,495,4369.661646845252,16067.395195345422,558.8533622212766,2162982.5151884,260,71,4553,46,2997.6870552015057,Weekly,Debit Card,12,39.138059140619,9,237505.4079912392
cust_0184,17,Suburban,Middle,622,12635.241032015778,58032.19791159084,2945.356788402821,7859119.921913814,319,59,4662,14,2598.108171653617,Monthly,UPI,15,14.74234573603454,4,799336.9381055546
cust_0185,57,Rural,Middle,482,7655.331091251688,27634.109561880246,2792.0672691254767,3689869.5859833136,195,272,4134,10,3886.618415317784,Daily,Wallet Balance,7,60.61086395074541,2,378311.6493906725
cust_0186,60,Suburban,Low,980,9647.076395974633,28310.792370089635,3809.2723857959736,9454134.86805514,248,18,969,29,3540.611020559337,Daily,Debit Card,4,56.62763841201568,1,949481.1812952344
cust_0187,68,Suburban,Low,850,16724.336026887027,18963.795838343125,6612.781707553295,14215685.622853974,56,302,261,11,2857.385591195416,Daily,UPI,20,41.34008485747884,6,1427761.8694897995
cust_0188,21,Suburban,Middle,78,9986.675188279858,46554.95985065792,1440.772946152753,778960.664685829,177,11,4279,18,3288.60282378547,Daily,Wallet Balance,10,36.139812234243415,1,87609.76505669016
cust_0189,43,Suburban,High,978,13053.46261837733,60169.63534335624,5926.739105801774,12766286.440773029,150,242,4615,31,843.1292223433079,Weekly,Credit Card,10,66.99864093272268,6,1294537.0794661313
cust_0190,43,Urban,Low,514,13138.933082782843,33042.68064655395,2789.835400315854,6753411.604550382,13,277,3599,0,99.6676910398081,Weekly,UPI,9,54.41594035580609,8,690489.3266095184
cust_0191,59,Rural,High,321,16074.202739690803,17941.03895699612,2957.0817547257875,5159819.079440748,361,355,3959,15,4655.6805137955125,Daily,Credit Card,12,3.7071501687097337,6,529072.0676871771
cust_0192,59,Rural,Middle,788,12766.408374935574,50216.389112093246,4414.406869340744,10059929.799449231,289,38,385,10,4676.423475963349,Weekly,UPI,10,16.860182077142813,4,1009424.7682069415
cust_0193,35,Urban,Middle,290,1305.5484148207115,5439.859270119511,241.18653080540167,378609.0402980063,64,69,4348,30,3939.8539049032574,Weekly,Credit Card,18,6.181725634794324,2,49586.97707734901
cust_0194,45,Urban,High,297,6850.037923909935,21713.68394342749,2077.036969536178,2034461.2634012504,339,323,1034,32,1861.521012527586,Weekly,Wallet Balance,0,71.62261400467307,5,212783.3658338613
cust_0195,26,Rural,Low,681,19786.43050834911,51672.262106169,5200.1089730466965,13474559.176185744,105,62,1539,35,753.7534814984132,Monthly,Credit Card,20,30.97555425696593,5,1358657.040877825
cust_0196,43,Suburban,High,752,3938.240673270296,17346.10451403726,759.3467755973934,2961556.986299263,239,123,1806,29,1786.6606052867037,Daily,Credit Card,10,10.527949575254182,8,309774.3683272829
cust_0197,40,Suburban,High,971,11738.714277509624,20778.29511437292,2545.233258923627,11398291.563461846,34,47,4163,37,3631.16733378392,Daily,Credit Card,3,26.430075979455825,3,1153039.5726792926
cust_0198,54,Rural,Middle,475,16860.383391146457,46504.8617627338,4568.538253071681,8008682.110794567,324,49,2474,3,1675.999825852258,Daily,Wallet Balance,0,70.57638086210564,2,807278.2111665307
cust_0199,48,Suburban,Low,23,11735.305629339608,12884.713601170342,2798.4495472407184,269912.029474811,39,78,2056,24,3979.564715367209,Daily,Debit Card,20,11.15312016662659,1,32513.420589797493
cust_0200,16,Urban,High,806,7451.682459952278,12340.29995826166,1882.5208778129504,6006056.062721536,225,7,4632,33,3365.0665225516063,Weekly,Debit Card,5,26.34299464154124,2,613487.0730108777
cust_0201,42,Suburban,Low,172,1613.7689687269376,7686.905974056637,636.1055251996896,277568.26262103324,129,17,1600,16,3149.898058064646,Weekly,UPI,15,20.581854838145937,2,32981.877233071005
cust_0202,67,Suburban,Middle,835,7239.681401696538,23980.23562688861,1211.5749091048465,6045133.970416609,133,36,3687,32,4651.184233291675,Monthly,Debit Card,9,57.10539789556258,1,613761.8049250151
cust_0203,28,Suburban,Low,318,3649.529556370049,15409.661624357144,1281.1579894757651,1160550.3989256755,40,24,4790,29,4467.081450935912,Daily,Credit Card,10,2.810947793064723,8,134301.4991670996
cust_0204,56,Rural,Middle,908,19217.64769747678,56615.22194908682,7134.803656029513,17449624.109308917,319,74,800,12,3558.3273343129363,Monthly,Wallet Balance,15,68.21674258907782,8,1753983.2472637354
cust_0205,18,Urban,Low,798,14303.486512750143,62067.239060124135,6019.405150091284,11414182.237174615,221,78,2069,11,996.237666755414,Monthly,Debit Card,8,62.67746753239216,10,1156158.1048840838
cust_0206,54,Suburban,High,991,14990.169255653644,47306.0067673831,6579.648034688043,14855257.732352763,94,338,3275,31,4694.62112360561,Monthly,Wallet Balance,11,26.87011974721721,4,1496828.4626734736
cust_0207,21,Rural,Middle,855,8725.025627347559,8883.392290549193,1426.2469359057975,7459896.911382163,99,67,4250,22,1135.6122578346628,Monthly,Credit Card,19,64.98892830360901,3,759121.8850092989
cust_0208,23,Suburban,High,193,2208.1969143528063,10155.04719903984,342.9424858660178,426182.0044700916,60,29,3594,28,1862.915776572388,Weekly,Debit Card,16,31.22710127007691,1,52674.742558722966
cust_0209,42,Urban,Middle,681,5341.662558484747,8516.022877632156,1847.725977035265,3637672.202328113,129,72,2857,33,4133.905876843799,Monthly,UPI,19,21.72648835718615,8,378714.26729438937
cust_0210,24,Suburban,Low,916,5201.62497028594,14576.092557884827,2095.0409090026133,4764688.472781921,132,233,1485,18,1043.285538859367,Weekly,UPI,10,29.897372567913905,8,488717.20450876246
cust_0211,52,Urban,Low,118,9740.719222522855,28313.32241412267,2035.134039786968,1149404.8682576972,301,86,4173,11,3193.0162006010764,Weekly,Credit Card,0,59.574889967431794,4,126789.9787254692
cust_0212,48,Suburban,Middle,6,9224.98593600021,10968.001777826878,2862.8718239588125,55349.915616001264,69,5,4814,3,2289.181901656964,Monthly,Wallet Balance,5,40.84025160659701,5,19318.400610771645
cust_0213,66,Urban,Middle,843,8673.830265263088,10515.12432691149,3546.6925246342744,7312038.913616783,14,85,4858,24,3120.16654466454,Daily,Credit Card,9,16.422572363207767,4,745759.808089346
cust_0214,57,Suburban,Middle,483,9924.589559187893,40196.64446460698,4039.320289793776,4793576.757087752,151,28,4152,25,4790.253854938806,Weekly,Debit Card,7,5.947737166404386,5,492766.5487813058
cust_0215,59,Urban,Low,132,19740.591408809687,43464.896548189005,7136.777842517579,2605758.0659628785,174,284,338,17,4041.821394510611,Daily,Wallet Balance,13,44.06554860303044,4,264930.8958990326
cust_0216,39,Suburban,Middle,93,5974.089076751138,15762.7096906043,785.6827931382762,555590.2841378559,345,34,273,29,1479.1131803458634,Weekly,Wallet Balance,18,59.10738112561365,9,67265.47182361266
cust_0217,30,Suburban,Middle,763,12309.230515268317,40084.39447290632,1480.2778316536023,9391942.883149726,292,241,3961,33,286.3713339557844,Weekly,Wallet Balance,20,61.74143995193513,1,951273.1026479948
cust_0218,69,Rural,High,522,4797.759803365694,11963.427177495842,1225.2428980809702,2504430.617356892,196,259,1892,32,4835.221664404984,Monthly,Wallet Balance,6,59.42781898453593,10,265009.45090348675
cust_0219,47,Rural,Middle,563,9337.45925586438,38284.9808243326,1033.4230285438714,5256989.561051646,32,10,3756,30,2925.862132328374,Monthly,Debit Card,6,37.45374172083272,10,544748.0250390004
cust_0220,47,Urban,High,861,4008.9841705960334,18192.203353839825,1850.778542795536,3451735.3708831854,73,324,4528,30,865.525697053503,Daily,Wallet Balance,5,27.81793031058261,3,359796.7742397918
cust_0221,39,Suburban,High,294,11168.262783642156,13836.042874576826,1206.8186422318695,3283469.258390794,194,69,2438,12,3135.5433748834616,Weekly,Wallet Balance,18,70.25358708710762,7,339855.1541516377
cust_0222,56,Urban,High,641,5307.585611808514,18797.417044234684,593.6276815925515,3402162.377169257,50,134,1921,23,211.08227603247545,Daily,Credit Card,10,66.49118143816796,6,352252.6965789096
cust_0223,67,Rural,Low,1000,745.4104452094273,1692.558795544879,123.8357464078138,745410.4452094273,57,286,3413,4,937.6099906711854,Monthly,UPI,0,54.39402673273347,8,89298.23952560713
cust_0224,64,Urban,High,392,16307.269118541672,54353.77685988149,5720.688708719587,6392449.494468335,117,72,1283,50,3163.1521019618203,Monthly,Wallet Balance,5,31.535131316871347,6,651229.3733958526
cust_0225,64,Urban,Middle,249,2573.8196912871463,7555.7804279546,814.9270535044149,640881.1031304994,192,108,4091,0,2012.3865654464264,Daily,UPI,12,70.11607746911196,8,79263.91703032673
cust_0226,67,Rural,Low,614,7367.095594346943,17200.0618426581,2680.111470732858,4523396.694929023,217,58,2221,33,1625.4586358384463,Daily,Wallet Balance,17,27.54711641452241,1,460268.9401749831
cust_0227,27,Suburban,Low,849,9548.780406132946,13170.275549640424,4367.822769897872,8106914.564806871,111,38,1747,45,3277.4732495608373,Weekly,Wallet Balance,1,49.5982767199605,9,826046.7198559067
cust_0228,54,Urban,Low,595,8655.275208434328,28023.700794993227,2440.59944590564,5149888.749018425,89,226,3266,8,4332.017583966303,Daily,Credit Card,16,21.8958786466464,5,525154.8661098594
cust_0229,17,Rural,Low,703,14516.05861616328,21065.272639037816,1706.3683567054006,10204789.207162786,360,43,3512,7,3392.955496379889,Daily,UPI,16,60.33315072917178,10,1036506.4429680888
cust_0230,18,Suburban,Low,417,11939.564152659575,19395.58738587766,4840.283190086472,4978798.251659044,310,101,3378,42,2317.202203033881,Monthly,Credit Card,1,62.06948897321159,2,509677.2240643875
